node	ref	book	ph_type	text	token	clause	classi	time	time_etcbc	time_pos	time_pl	time_sffx	preposition	leading_prep	trailing_prep	tokenized_prep	extended_prep	bare	øanchor	genitive	definite	quantified	quant_str	cardinal	qualitative	qual_str	demonstrative	demon_str	demon_dist	ordinal	ord_str	cl_kind	verb	tense	verb_lex
1449982	Jonah 4:7	Jonah	prep_ph	לַֽמָּחֳרָ֑ת 	ל.ה.מחרת	בַּעֲלֹ֥ות הַשַּׁ֖חַר לַֽמָּחֳרָ֑ת 	single.prep.definite	מחרת	MXRT/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	infc	עלה
1449983	Mic 1:1	Micah	prep_ph	בִּימֵ֥י יֹותָ֛ם 	ב.יום.יותם	אֲשֶׁ֣ר הָיָ֗ה אֶל־מִיכָה֙ הַמֹּ֣רַשְׁתִּ֔י בִּימֵ֥י יֹותָ֛ם אָחָ֥ז יְחִזְקִיָּ֖ה מַלְכֵ֣י יְהוּדָ֑ה 	single.component.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	היה
1449984	Mic 1:15	Micah	cont	עֹ֗ד 	עוד	עֹ֗ד הַיֹּרֵשׁ֙ אָ֣בִי לָ֔ךְ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	בוא
1449985	Mic 2:1	Micah	prep_ph	בְּאֹ֤ור הַבֹּ֨קֶר֙ 	ב.אור.ה.בקר	בְּאֹ֤ור הַבֹּ֨קֶר֙ יַעֲשׂ֔וּהָ 	single.prep.genitive	אור	>WR/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	עשׂה
1449986	Mic 2:4	Micah	prep_ph	בַּיֹּ֨ום הַה֜וּא 	ב.ה.יום.ה.הוא	בַּיֹּ֨ום הַה֜וּא יִשָּׂ֧א עֲלֵיכֶ֣ם מָשָׁ֗ל 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	yqtl	נשׂא
1449987	Mic 2:8	Micah	cont	אֶתְמ֗וּל 	אתמול	וְאֶתְמ֗וּל עַמִּי֙ לְאֹויֵ֣ב יְקֹומֵ֔ם 	single.bare.øanchor	אתמול	>TMWL/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	קום
1449988	Mic 2:9	Micah	prep_ph	לְעֹולָֽם׃ 	ל.עולם	מֵעַל֙ עֹֽלָלֶ֔יהָ תִּקְח֥וּ הֲדָרִ֖י לְעֹולָֽם׃ 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	לקח
1449989	Mic 3:4	Micah	cont	אָ֚ז 	אז	אָ֚ז יִזְעֲק֣וּ אֶל־יְהוָ֔ה 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	זעק
1449990	Mic 3:4	Micah	prep_ph	בָּעֵ֣ת הַהִ֔יא 	ב.ה.עת.ה.היא	וְיַסְתֵּ֨ר פָּנָ֤יו מֵהֶם֙ בָּעֵ֣ת הַהִ֔יא 	single.prep.definite.def_apposition.demonstrative	עת	<T/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	היא	far	False		VC	True	yqtl	סתר
1449991	Mic 4:1	Micah	prep_ph	בְּאַחֲרִ֣ית הַיָּמִ֗ים 	ב.אחרית.ה.יום	וְהָיָ֣ה׀ בְּאַחֲרִ֣ית הַיָּמִ֗ים 	single.prep.definite	יום	JWM/	subs	True	False	True	ב	אחרית	ב.אחרית	True	False	False	False	True	False		False	False		False			False		VC	True	qtl	היה
1449992	Mic 4:3	Micah	cont	עֹ֖וד 	עוד	וְלֹא־יִלְמְד֥וּן עֹ֖וד מִלְחָמָֽה׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	למד
1449993	Mic 4:5	Micah	prep_ph	לְעֹולָ֥ם 	ל.עולם	וַאֲנַ֗חְנוּ נֵלֵ֛ךְ בְּשֵׁם־יְהוָ֥ה אֱלֹהֵ֖ינוּ לְעֹולָ֥ם וָעֶֽד׃ פ 	single.component.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	הלך
1449993	Mic 4:5	Micah	cont	עֶֽד׃ פ 	עד	וַאֲנַ֗חְנוּ נֵלֵ֛ךְ בְּשֵׁם־יְהוָ֥ה אֱלֹהֵ֖ינוּ לְעֹולָ֥ם וָעֶֽד׃ פ 	single.component.bare.øanchor	עד	<D/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	הלך
1449994	Mic 4:6	Micah	prep_ph	בַּיֹּ֨ום הַה֜וּא 	ב.ה.יום.ה.הוא	בַּיֹּ֨ום הַה֜וּא אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	yqtl	אסף
1449995	Mic 4:7	Micah	prep_ph	מֵעַתָּ֖ה 	מן.עתה	וּמָלַ֨ךְ יְהוָ֤ה עֲלֵיהֶם֙ בְּהַ֣ר צִיֹּ֔ון מֵעַתָּ֖ה וְעַד־עֹולָֽם׃ פ 	single.component.prep.bare.øanchor	עתה	<TH	advb	False	False	True	מן	מן	מן	False	True	True	False	False	False		False	False		False			False		VC	True	qtl	מלך
1449995	Mic 4:7	Micah	prep_ph	עַד־עֹולָֽם׃ פ 	עד.עולם	וּמָלַ֨ךְ יְהוָ֤ה עֲלֵיהֶם֙ בְּהַ֣ר צִיֹּ֔ון מֵעַתָּ֖ה וְעַד־עֹולָֽם׃ פ 	single.component.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	עד	עד	עד	False	True	True	False	False	False		False	False		False			False		VC	True	qtl	מלך
1449996	Mic 4:10	Micah	cont	עַתָּה֩ 	עתה	כִּֽי־עַתָּה֩ תֵצְאִ֨י מִקִּרְיָ֜ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יצא
1449997	Mic 4:11	Micah	cont	עַתָּ֛ה 	עתה	וְעַתָּ֛ה נֶאֶסְפ֥וּ עָלַ֖יִךְ גֹּויִ֣ם רַבִּ֑ים 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	אסף
1449998	Mic 4:14	Micah	cont	עַתָּה֙ 	עתה	עַתָּה֙ תִּתְגֹּדְדִ֣י 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	גדד
1449999	Mic 5:2	Micah	prep_ph	עַד־עֵ֥ת יֹולֵדָ֖ה יָלָ֑דָה 	עד.עת.ילד.ילד	יִתְּנֵ֔ם עַד־עֵ֥ת 	single.prep.genitive	עת	<T/	subs	False	False	True	עד	עד	עד	False	False	False	True	False	False		False	False		False			False		VC	True	yqtl	נתן
1450000	Mic 5:3	Micah	cont	עַתָּ֥ה 	עתה	כִּֽי־עַתָּ֥ה יִגְדַּ֖ל עַד־אַפְסֵי־אָֽרֶץ׃ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	גדל
1450001	Mic 5:9	Micah	prep_ph	בַיֹּום־הַהוּא֙ 	ב.ה.יום.ה.הוא	וְהָיָ֤ה בַיֹּום־הַהוּא֙ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	qtl	היה
1450002	Mic 5:12	Micah	cont	עֹ֖וד 	עוד	וְלֹֽא־תִשְׁתַּחֲוֶ֥ה עֹ֖וד לְמַעֲשֵׂ֥ה יָדֶֽיךָ׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	חוה
1450003	Mic 7:4	Micah	geni_ph	יֹ֤ום מְצַפֶּ֨יךָ֙ 	יום.צפה	יֹ֤ום מְצַפֶּ֨יךָ֙ פְּקֻדָּתְךָ֣ בָ֔אָה 	single.genitive	יום	JWM/	subs	False	False	False				False	False	False	True	False	False		False	False		False			False		VC	True	qtl	בוא
1450004	Mic 7:4	Micah	cont	עַתָּ֥ה 	עתה	עַתָּ֥ה תִהְיֶ֖ה מְבוּכָתָֽם׃ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	היה
1450005	Mic 7:10	Micah	cont	עַתָּ֛ה 	עתה	עַתָּ֛ה תִּֽהְיֶ֥ה לְמִרְמָ֖ס 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	היה
1450006	Mic 7:11	Micah	attrib_ph	יֹ֥ום הַה֖וּא 	יום.ה.הוא	יֹ֥ום הַה֖וּא יִרְחַק־חֹֽק׃ 	single.def_apposition.demonstrative	יום	JWM/	subs	False	False	False				False	False	False	False	False	False		False	False		True	הוא	far	False		VC	True	yqtl	רחק
1450007	Nah 1:7	Nahum	prep_ph	בְּיֹ֣ום צָרָ֑ה 	ב.יום.צרה	לְמָעֹ֖וז בְּיֹ֣ום צָרָ֑ה 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		NC	False		
1450008	Nah 1:9	Nahum	cont	פַּעֲמַ֖יִם 	פעם	לֹֽא־תָק֥וּם פַּעֲמַ֖יִם צָרָֽה׃ 	single.øanchor	פעם	P<M/	subs	False	False	False				False	False	True	False	False	True		False	False		False			False		VC	True	yqtl	קום
1450009	Nah 1:12	Nahum	cont	עֹֽוד׃ 	עוד	לֹ֥א אֲעַנֵּ֖ךְ עֹֽוד׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	ענה
1450010	Nah 1:13	Nahum	cont	עַתָּ֕ה 	עתה	וְעַתָּ֕ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1450011	Nah 1:14	Nahum	cont	עֹ֑וד 	עוד	לֹֽא־יִזָּרַ֥ע מִשִּׁמְךָ֖ עֹ֑וד 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	זרע
1450012	Nah 2:1	Nahum	cont	עֹ֛וד 	עוד	כִּי֩ לֹ֨א יֹוסִ֥יף עֹ֛וד בְּלִיַּ֖עַל 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	יסף
1450013	Nah 2:4	Nahum	prep_ph	בְּיֹ֣ום הֲכִינֹ֑ו 	ב.יום.כון	בְּאֵשׁ־פְּלָדֹ֥ות הָרֶ֖כֶב בְּיֹ֣ום 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		NC	False		
1450014	Nah 2:9	Nahum	prep_ph	מִ֣ימֵי הִ֑יא 	מן.יום.היא	וְנִינְוֵ֥ה כִבְרֵֽכַת־מַ֖יִם מִ֣ימֵי הִ֑יא 	single.prep.genitive	יום	JWM/	subs	True	False	True	מן	מן	מן	False	False	False	True	False	False		False	False		False			False		NC	False		
1450015	Nah 2:14	Nahum	cont	עֹ֖וד 	עוד	וְלֹֽא־יִשָּׁמַ֥ע עֹ֖וד קֹ֥ול מַלְאָכֵֽכֵה׃ ס 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	שׁמע
1450016	Nah 3:17	Nahum	prep_ph	בְּיֹ֣ום קָרָ֔ה 	ב.יום.קרה	הַֽחֹונִ֤ים בַּגְּדֵרֹות֙ בְּיֹ֣ום קָרָ֔ה 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	ptcp	חנה
1450017	Nah 3:19	Nahum	cont	תָּמִֽיד׃ 	תמיד	כִּ֗י עַל־מִ֛י לֹֽא־עָבְרָ֥ה רָעָתְךָ֖ תָּמִֽיד׃ 	single.bare.øanchor	תמיד	TMJD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	עבר
1450018	Hab 1:2	Habakkuk	prep_ph	עַד־אָ֧נָה 	עד.אן	עַד־אָ֧נָה שִׁוַּ֖עְתִּי 	single.prep.bare.øanchor	אן	>N	inrg	False	False	True	עד	עד	עד	False	True	True	False	False	False		False	False		False			False		VC	True	qtl	שׁוע
1450019	Hab 1:5	Habakkuk	prep_ph	בִּֽימֵיכֶ֔ם 	ב.יום	כִּי־פֹ֨עַל֙ פֹּעֵ֣ל בִּֽימֵיכֶ֔ם 	single.prep.suffix	יום	JWM/	subs	True	True	True	ב	ב	ב	False	False	False	False	False	False		False	False		False			False		VC	True	ptcp	פעל
1450020	Hab 1:11	Habakkuk	cont	אָ֣ז 	אז	אָ֣ז חָלַ֥ף ר֛וּחַ 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	חלף
1450021	Hab 2:6	Habakkuk	prep_ph	עַד־מָתַ֕י 	עד.מתי	עַד־מָתַ֕י 	single.prep.bare.øanchor	מתי	MTJ	inrg	False	False	True	עד	עד	עד	False	True	True	False	False	False		False	False		False			False		WP	False		
1450022	Zeph 1:1	Zephaniah	prep_ph	בִּימֵ֛י יֹאשִׁיָּ֥הוּ בֶן־אָמֹ֖ון מֶ֥לֶךְ יְהוּדָֽה׃ 	ב.יום.יאשׁיהו.בן.אמון.מלך.יהודה	אֲשֶׁ֣ר הָיָ֗ה אֶל־צְפַנְיָה֙ בֶּן־כּוּשִׁ֣י בֶן־גְּדַלְיָ֔ה בֶּן־אֲמַרְיָ֖ה בֶּן־חִזְקִיָּ֑ה בִּימֵ֛י יֹאשִׁיָּ֥הוּ בֶן־אָמֹ֖ון מֶ֥לֶךְ יְהוּדָֽה׃ 	single.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	היה
1450023	Zeph 1:8	Zephaniah	prep_ph	בְּיֹום֙ זֶ֣בַח יְהוָ֔ה 	ב.יום.זבח.יהוה	וְהָיָ֗ה בְּיֹום֙ זֶ֣בַח יְהוָ֔ה 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	wqtl	היה
1450024	Zeph 1:9	Zephaniah	prep_ph	בַּיֹּ֣ום הַה֑וּא 	ב.ה.יום.ה.הוא	הַדֹּולֵ֛ג עַל־הַמִּפְתָּ֖ן בַּיֹּ֣ום הַה֑וּא 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	ptcp	דלג
1450025	Zeph 1:10	Zephaniah	prep_ph	בַיֹּ֨ום הַה֜וּא 	ב.ה.יום.ה.הוא	וְהָיָה֩ בַיֹּ֨ום הַה֜וּא קֹ֤ול צְעָקָה֙ מִשַּׁ֣עַר הַדָּגִ֔ים 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	wqtl	היה
1450026	Zeph 1:12	Zephaniah	prep_ph	בָּעֵ֣ת הַהִ֔יא 	ב.ה.עת.ה.היא	וְהָיָה֙ בָּעֵ֣ת הַהִ֔יא 	single.prep.definite.def_apposition.demonstrative	עת	<T/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	היא	far	False		VC	True	wqtl	היה
1450027	Zeph 1:18	Zephaniah	prep_ph	בְּיֹום֙ עֶבְרַ֣ת יְהוָ֔ה 	ב.יום.עברה.יהוה	לְהַצִּילָ֗ם בְּיֹום֙ עֶבְרַ֣ת יְהוָ֔ה 	single.prep.genitive	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	infc	נצל
1450028	Zeph 2:4	Zephaniah	prep_ph	בַּֽצָּהֳרַ֨יִם֙ 	ב.ה.צהרים	אַשְׁדֹּ֗וד בַּֽצָּהֳרַ֨יִם֙ יְגָ֣רְשׁ֔וּהָ 	single.prep.definite	צהרים	YHRJM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	True		False	False		False			False		VC	True	yqtl	גרשׁ
1450029	Zeph 2:7	Zephaniah	prep_ph	בָּעֶ֨רֶב֙ 	ב.ה.ערב	בְּבָתֵּ֣י אַשְׁקְלֹ֗ון בָּעֶ֨רֶב֙ יִרְבָּצ֔וּן 	single.prep.definite	ערב	<RB/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	רבץ
1450030	Zeph 2:9	Zephaniah	prep_ph	עַד־עֹולָ֑ם 	עד.עולם	מִמְשַׁ֥ק חָר֛וּל וּמִכְרֵה־מֶ֥לַח וּשְׁמָמָ֖ה עַד־עֹולָ֑ם 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	עד	עד	עד	False	True	True	False	False	False		False	False		False			False		NC	False		
1450031	Zeph 3:5	Zephaniah	prep_ph	בַּבֹּ֨קֶר 	ב.ה.בקר	בַּבֹּ֨קֶר בַּבֹּ֜קֶר מִשְׁפָּטֹ֨ו יִתֵּ֤ן 	single.component.prep.definite	בקר	BQR=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	נתן
1450031	Zeph 3:5	Zephaniah	prep_ph	בַּבֹּ֜קֶר 	ב.ה.בקר	בַּבֹּ֨קֶר בַּבֹּ֜קֶר מִשְׁפָּטֹ֨ו יִתֵּ֤ן 	single.component.prep.definite	בקר	BQR=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	נתן
1450032	Zeph 3:9	Zephaniah	cont	אָ֛ז 	אז	כִּֽי־אָ֛ז אֶהְפֹּ֥ךְ אֶל־עַמִּ֖ים שָׂפָ֣ה בְרוּרָ֑ה 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	הפך
1450033	Zeph 3:11	Zephaniah	prep_ph	בַּיֹּ֣ום הַה֗וּא 	ב.ה.יום.ה.הוא	בַּיֹּ֣ום הַה֗וּא לֹ֤א תֵבֹ֨ושִׁי֙ מִכֹּ֣ל עֲלִילֹתַ֔יִךְ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	yqtl	בושׁ
1450034	Zeph 3:11	Zephaniah	cont	אָ֣ז׀ 	אז	כִּי־אָ֣ז׀ אָסִ֣יר מִקִּרְבֵּ֗ךְ עַלִּיזֵי֙ גַּאֲוָתֵ֔ךְ 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	סור
1450035	Zeph 3:11	Zephaniah	cont	עֹ֖וד 	עוד	לְגָבְהָ֛ה עֹ֖וד בְּהַ֥ר קָדְשִֽׁי׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	infc	גבה
1450036	Zeph 3:15	Zephaniah	cont	עֹֽוד׃ 	עוד	לֹא־תִֽירְאִ֥י רָ֖ע עֹֽוד׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	ירא
1450037	Zeph 3:16	Zephaniah	prep_ph	בַּיֹּ֣ום הַה֔וּא 	ב.ה.יום.ה.הוא	בַּיֹּ֣ום הַה֔וּא יֵאָמֵ֥ר לִירֽוּשָׁלִַ֖ם 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	yqtl	אמר
1450038	Hag 1:1	Haggai	prep_ph	בִּשְׁנַ֤ת שְׁתַּ֨יִם֙ 	ב.שׁנה.שׁנים	בִּשְׁנַ֤ת שְׁתַּ֨יִם֙ לְדָרְיָ֣וֶשׁ הַמֶּ֔לֶךְ בַּחֹ֨דֶשׁ֙ הַשִּׁשִּׁ֔י בְּיֹ֥ום אֶחָ֖ד לַחֹ֑דֶשׁ הָיָ֨ה דְבַר־יְהוָ֜ה בְּיַד־חַגַּ֣י הַנָּבִ֗יא אֶל־זְרֻבָּבֶ֤ל בֶּן־שְׁאַלְתִּיאֵל֙ פַּחַ֣ת יְהוּדָ֔ה וְאֶל־יְהֹושֻׁ֧עַ בֶּן־יְהֹוצָדָ֛ק הַכֹּהֵ֥ן הַגָּדֹ֖ול 	single.component.prep.geni_cardinal	שׁנה	CNH/	subs	False	False	True	ב	ב	ב	False	False	False	False	False	False		False	False		False			False		VC	True	qtl	היה
1450038	Hag 1:1	Haggai	prep_ph	בַּחֹ֨דֶשׁ֙ הַשִּׁשִּׁ֔י 	ב.ה.חדשׁ.ה.שׁשׁי	בִּשְׁנַ֤ת שְׁתַּ֨יִם֙ לְדָרְיָ֣וֶשׁ הַמֶּ֔לֶךְ בַּחֹ֨דֶשׁ֙ הַשִּׁשִּׁ֔י בְּיֹ֥ום אֶחָ֖ד לַחֹ֑דֶשׁ הָיָ֨ה דְבַר־יְהוָ֜ה בְּיַד־חַגַּ֣י הַנָּבִ֗יא אֶל־זְרֻבָּבֶ֤ל בֶּן־שְׁאַלְתִּיאֵל֙ פַּחַ֣ת יְהוּדָ֔ה וְאֶל־יְהֹושֻׁ֧עַ בֶּן־יְהֹוצָדָ֛ק הַכֹּהֵ֥ן הַגָּדֹ֖ול 	single.component.prep.definite.def_apposition.ordinal	חדשׁ	XDC=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁשׁי	VC	True	qtl	היה
1450038	Hag 1:1	Haggai	prep_ph	בְּיֹ֥ום אֶחָ֖ד 	ב.יום.אחד	בִּשְׁנַ֤ת שְׁתַּ֨יִם֙ לְדָרְיָ֣וֶשׁ הַמֶּ֔לֶךְ בַּחֹ֨דֶשׁ֙ הַשִּׁשִּׁ֔י בְּיֹ֥ום אֶחָ֖ד לַחֹ֑דֶשׁ הָיָ֨ה דְבַר־יְהוָ֜ה בְּיַד־חַגַּ֣י הַנָּבִ֗יא אֶל־זְרֻבָּבֶ֤ל בֶּן־שְׁאַלְתִּיאֵל֙ פַּחַ֣ת יְהוּדָ֔ה וְאֶל־יְהֹושֻׁ֧עַ בֶּן־יְהֹוצָדָ֛ק הַכֹּהֵ֥ן הַגָּדֹ֖ול 	single.component.prep.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	True	False	False	True	אֶחָ֖ד 	True	False		False			False		VC	True	qtl	היה
1450038	Hag 1:1	Haggai	prep_ph	לַחֹ֑דֶשׁ 	ל.ה.חדשׁ	בִּשְׁנַ֤ת שְׁתַּ֨יִם֙ לְדָרְיָ֣וֶשׁ הַמֶּ֔לֶךְ בַּחֹ֨דֶשׁ֙ הַשִּׁשִּׁ֔י בְּיֹ֥ום אֶחָ֖ד לַחֹ֑דֶשׁ הָיָ֨ה דְבַר־יְהוָ֜ה בְּיַד־חַגַּ֣י הַנָּבִ֗יא אֶל־זְרֻבָּבֶ֤ל בֶּן־שְׁאַלְתִּיאֵל֙ פַּחַ֣ת יְהוּדָ֔ה וְאֶל־יְהֹושֻׁ֧עַ בֶּן־יְהֹוצָדָ֛ק הַכֹּהֵ֥ן הַגָּדֹ֖ול 	single.component.prep.definite	חדשׁ	XDC=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	היה
